code;url;product_name;brands;stores;nutrition_grade_fr;categories;main_category_fr;countries_fr;image_url;image_small_url;last_modified_t
3663350004509;http://world-fr.openfoodfacts.org/produit/3663350004509/craquant-a-la-pomme-dv-s-a-s;Craquant à la Pomme;DV S.A.S.;Aire d'autoroute A 40;d;Craquants,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/335/000/4509/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/366/335/000/4509/front.4.200.jpg;1502616794
3663350004523;http://world-fr.openfoodfacts.org/produit/3663350004523/craquant-au-pinot-des-charentes-dv-s-a-s;Craquant au Pinot des Charentes;DV S.A.S.;Aire d'autoroute A 40;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs,Craquants;Biscuits;France;http://fr.openfoodfacts.org/images/products/366/335/000/4523/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/366/335/000/4523/front.4.200.jpg;1502913873
3663350004547;http://world-fr.openfoodfacts.org/produit/3663350004547/palets-beurre-a-la-fleur-de-sel;Palets Beurre à la Fleur de Sel;;;e;Biscuits sablés;Biscuits;France;;;1509041490
3663350043355;http://world-fr.openfoodfacts.org/produit/3663350043355/sables-pur-beurre-pitel;Sablés Pur Beurre;Pitel;;e;Biscuits sablés;Biscuits;France;;;1511201233
3700003789496;http://world-fr.openfoodfacts.org/produit/3700003789496/palets-de-dame-comptoir-des-flandres;Palets de dame;Comptoir des Flandres;Carrefour Market;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/000/378/9496/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/370/000/378/9496/front.5.200.jpg;1426021092
3700036902534;http://world-fr.openfoodfacts.org/produit/3700036902534/petit-beurre-48-de-chocolat-noir-naturalia;Petit beurre 48% de chocolat noir;Naturalia;;e;Biscuits au chocolat;Biscuits;France;;;1513173067
3700211224307;http://world-fr.openfoodfacts.org/produit/3700211224307/biscuits-nappes-choco-lait-valpiform;Biscuits nappés Choco'lait;Valpiform';BioStore;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sans gluten,Produits sans gluten,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/021/122/4307/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/370/021/122/4307/front.12.200.jpg;1426416484
3700211234078;http://world-fr.openfoodfacts.org/produit/3700211234078/sable-nature-sans-gluten-lactose-allergo;Sablé Nature Sans Gluten & Lactose;Allergo;Carrefour;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/021/123/4078/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/370/021/123/4078/front.5.200.jpg;1497817939
3700211234085;http://world-fr.openfoodfacts.org/produit/3700211234085/biscuits-nappes-au-chocolat-noir-allergo;Biscuits nappés au chocolat noir;Allergo;Auchan;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/021/123/4085/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/370/021/123/4085/front.6.200.jpg;1422470898
3700254081271;http://world-fr.openfoodfacts.org/produit/3700254081271/la-galette-fine-chocolat-tresors-gourmands;La Galette fine Chocolat;Trésors gourmands;Leader Price;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/025/408/1271/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/370/025/408/1271/front.5.200.jpg;1458116253
3700311810455;http://world-fr.openfoodfacts.org/produit/3700311810455/galettes-fines-tous-les-jours;Galettes fines;Tous les jours;Géant;e;Biscuit;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/031/181/0455/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/370/031/181/0455/front.3.200.jpg;1459114357
3700311811377;http://world-fr.openfoodfacts.org/produit/3700311811377/sprits-au-chocolat-au-lait-tous-les-jours;Sprits au chocolat au lait;tous les jours;casino;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits sablés,Biscuits au chocolat au lait;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/031/181/1377/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/370/031/181/1377/front.7.200.jpg;1488989787
3700311811926;http://world-fr.openfoodfacts.org/produit/3700311811926/genoises-fourrees-tous-les-jours;Génoises fourrées;Tous les jours;Casino;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Génoises;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/031/181/1926/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/370/031/181/1926/front.9.200.jpg;1438169942
3700413400318;http://world-fr.openfoodfacts.org/produit/3700413400318/le-cookie-dietetique-aux-pepites-de-chocolat-kot;Le cookie diététique aux pépites de chocolat;Kot,Ceprodi;iD Stock;e;Biscuits diététiques;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/041/340/0318/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/370/041/340/0318/front.8.200.jpg;1424538640
3700566452004;http://world-fr.openfoodfacts.org/produit/3700566452004/biscuits-enrobes-de-chocolat-au-lait-les-mousquetaires;Biscuits enrobés de chocolat au lait;Les mousquetaires;Bio14;d;Biscuits au chocolat au lait;Biscuits;France;;;1493747087
3700566452080;http://world-fr.openfoodfacts.org/produit/3700566452080/biscuits-fourres-fruits-rouges-les-recettes-de-celiane;Biscuits Fourrés Fruits Rouges;Les Recettes de Céliane;La Ruche d'Alésia,Bio14;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1493109847
3700566452097;http://world-fr.openfoodfacts.org/produit/3700566452097/batonnets-chocolat-au-lait-sans-gluten-les-recettes-de-celiane;Bâtonnets Chocolat au Lait sans gluten;Les Recettes de Céliane;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat au lait,Biscuits sans gluten;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/056/645/2097/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/370/056/645/2097/front.3.200.jpg;1508329234
3700566452172;http://world-fr.openfoodfacts.org/produit/3700566452172/biscuits-orange-chocolat-noir-les-recettes-de-celiane;Biscuits orange chocolat noir;Les Recettes de Céliane;Bio14;d;Biscuits au chocolat noir;Biscuits;France;;;1493755911
3700566452226;http://world-fr.openfoodfacts.org/produit/3700566452226/petit-gouter-les-recettes-de-celiane;Petit goûter;Les Recettes de Céliane;Marcel & Fils;d;Biscuits sans gluten,Biscuits secs,Biscuits sans lactose;Biscuits;France;;;1493010906
3700566452240;http://world-fr.openfoodfacts.org/produit/3700566452240/biscuits-petit-dejeuner-pepites-de-chocolat-et-miel-les-recettes-de-celiane;Biscuits petit dejeuner Pépites de Chocolat et Miel;Les recettes de celiane;Bio14;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/370/056/645/2240/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/370/056/645/2240/front.6.200.jpg;1493109774
3700566452295;http://world-fr.openfoodfacts.org/produit/3700566452295/biscuits-cranberries-les-recettes-de-celiane;Biscuits cranberries;Les Recettes de Céliane;;d;Biscuits aux fruits,Biscuits;Biscuits;France;;;1487107486
3700621740046;http://world-fr.openfoodfacts.org/produit/3700621740046/nic-n-ac-ty-delice;Nic N Ac;Ty Délice;Netto;e;Biscuits,Biscuits secs,Biscuits et gâteaux;Biscuits;France;;;1502997528
3760005001248;http://world-fr.openfoodfacts.org/produit/3760005001248/petit-bisson;Petit Bisson;Bisson;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat noir;Biscuits;France;;;1494404621
3760005021307;http://world-fr.openfoodfacts.org/produit/3760005021307/les-sables-authentiques-epeautre-bisson;Les sablés authentiques : Epeautre;Bisson;;d;Biscuits,Biscuits sablés;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/000/502/1307/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/376/000/502/1307/front.10.200.jpg;1424649725
3760005021314;http://world-fr.openfoodfacts.org/produit/3760005021314/les-sables-authentiques-chataigne-bisson;Les sablés authentiques châtaigne ;Bisson,Ekibio;Sain Bio'Z;d;Sugary snacks,Biscuits and cakes,Biscuits;Biscuits;France;;;1477478888
3760005022229;http://world-fr.openfoodfacts.org/produit/3760005022229/matins-bio-4-cereales-chocolat-bisson;Matins bio 4 céréales chocolat;Bisson;Greenweez;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;;;1502917082
3760005022267;http://world-fr.openfoodfacts.org/produit/3760005022267/matins-bio-4-cereales-bisson;Matins Bio 4 céréales ;Bisson;Naturalia;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1511954245
3760005025299;http://world-fr.openfoodfacts.org/produit/3760005025299/ludino-bisson;Ludino;Bisson;;e;Biscuits et gâteaux,Biscuits au chocolat au lait,Biscuits sablés;Biscuits;France;;;1474459790
3760005025633;http://world-fr.openfoodfacts.org/produit/3760005025633/choco-bisson-cacao-vanille;Choco Bisson Cacao Vanille;Bisson;;d;fr:Biscuits au chocolat;Biscuits;France;;;1510868575
3760005450336;http://world-fr.openfoodfacts.org/produit/3760005450336/speculoos-au-miel-bisson;Speculoos au miel;bisson;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:speculoos;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/000/545/0336/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/376/000/545/0336/front.7.200.jpg;1509735721
3760009540194;http://world-fr.openfoodfacts.org/produit/3760009540194/sables-chocolat-biscuiterie-sainte-victoire;Sablés Chocolat;Biscuiterie Sainte Victoire;;d;Biscuits sablés,Biscuits au chocolat;Biscuits;France;;;1507320589
3760020502218;http://world-fr.openfoodfacts.org/produit/3760020502218/petit-beurre-karelea;Petit beurre;Karéléa,Léa Nature;Cora;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits diététiques;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/002/050/2218/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/376/002/050/2218/front.8.200.jpg;1425561750
3760020503314;http://world-fr.openfoodfacts.org/produit/3760020503314/biscuits-tablette-chocolat-noir-karelea;Biscuits tablette chocolat noir;Karéléa,Léa nature;Leclerc;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat noir;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/002/050/3314/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/376/002/050/3314/front.3.200.jpg;1490623773
3760020503529;http://world-fr.openfoodfacts.org/produit/3760020503529/mes-biscuits-superfruit-goji-karelea;Mes biscuits superfruit Goji;Karéléa,Léa Nature;Carrefour Market;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/002/050/3529/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/376/002/050/3529/front.9.200.jpg;1489480458
3760020506209;http://world-fr.openfoodfacts.org/produit/3760020506209/sables-noisette-sirop-d-erable-jardin-bio;Sablés noisette sirop d'érable;Jardin Bio,Léa Nature;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/002/050/6209/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/376/002/050/6209/front.3.200.jpg;1470983071
3760020506841;http://world-fr.openfoodfacts.org/produit/3760020506841/palmiers-dores-karelea;Palmiers dorés;Karéléa,Léa nature;Carrefour;d;Biscuits feuilletés,Biscuits diététiques;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/002/050/6841/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/376/002/050/6841/front.5.200.jpg;1425401922
3760020507824;http://world-fr.openfoodfacts.org/produit/3760020507824/tuiles-framboises-karelea;Tuiles Framboises;Karéléa,Léa Nature;Auchan;b;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/002/050/7824/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/376/002/050/7824/front.10.200.jpg;1484218218
3760020508760;http://world-fr.openfoodfacts.org/produit/3760020508760/sable-chocolat-noir-3-cereales-karelea;Sablé Chocolat Noir & 3 Céréales;Karéléa,Léa Nature;;d;Biscuits au chocolat noir;Biscuits;France;;;1513884280
3760020509569;http://world-fr.openfoodfacts.org/produit/3760020509569/mini-coeurs-cereales-chocolat-lea-nature;Mini coeurs céréales chocolat;Léa Nature,Jardin Bio;;c;Biscuits;Biscuits;France;;;1479033607
3760020509927;http://world-fr.openfoodfacts.org/produit/3760020509927/palmier-pur-beurre-jardin-bio;Palmier pur beurre;Jardin Bio,Léa Nature;;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:flaky-biscuits, fr:palmiers;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/002/050/9927/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/376/002/050/9927/front.8.200.jpg;1505817992
3760020509958;http://world-fr.openfoodfacts.org/produit/3760020509958/galettes-pur-beurre-karelea;Galettes Pur Beurre;Karéléa,Léa Nature;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs,Biscuits diététiques,Biscuits sablés;Biscuits;France;;;1489480492
3760025860139;http://world-fr.openfoodfacts.org/produit/3760025860139/i-canestrelli-di-mammona-quinart;i canestrelli di mammona;QUINART;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1492513709
3760031830362;http://world-fr.openfoodfacts.org/produit/3760031830362/biscuit-sable-sarrasin-poireau-la-pateliere;Biscuit Sablé Sarrasin Poireau;La pateliere;;e;Biscuits;Biscuits;France;;;1489492795
3760043030293;http://world-fr.openfoodfacts.org/produit/3760043030293/le-croquet-on-du-berry-chon-amande-saveurs-des-marais;Le Croquet'on du Berry'chon Amande;Saveurs des Marais;Aire d'autoroute;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:biscuits-secs;Biscuits;France;;;1506762952
3760043030378;http://world-fr.openfoodfacts.org/produit/3760043030378/craquelins-bellier;Craquelins;Bellier;;a;Biscuits secs;Biscuits;France;;;1510518948
3760051390006;http://world-fr.openfoodfacts.org/produit/3760051390006/langues-de-chat-carres-ronds;Langues de chat;Carrés Ronds;;d;Langues de chat;Biscuits;France;;;1502655545
3760051390013;http://world-fr.openfoodfacts.org/produit/3760051390013/speculoos-carres-ronds;Speculoos;Carrés Ronds;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Spéculoos;Biscuits;France;;;1481111730
3760059926252;http://world-fr.openfoodfacts.org/produit/3760059926252/palets-le-biscuitier-sablais;Palets;Le Biscuitier Sablais,SARL Diabolo;Super U;e;Palets,Biscuits sablés;Biscuits;France;;;1502972205
3760061400115;http://world-fr.openfoodfacts.org/produit/3760061400115/tuiles-aux-amandes-migvelgorry;Tuiles aux amandes;Migvelgorry;;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/006/140/0115/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/376/006/140/0115/front.6.200.jpg;1484237686
3760069220050;http://world-fr.openfoodfacts.org/produit/3760069220050/gateaux-a-la-creme-de-soja-et-a-la-pate-de-coco-nomandi;Gâteaux à la crème de soja et à la pâte de coco;Nomandi;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Gâteaux chinois;Biscuits;France;;;1477405637
3760077532558;http://world-fr.openfoodfacts.org/produit/3760077532558/amaretti-morbidi-dolcioso;Amaretti morbidi;Dolcioso;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits aux amandes,Biscuits tendres;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/007/753/2558/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/376/007/753/2558/front.8.200.jpg;1451667013
3760077534705;http://world-fr.openfoodfacts.org/produit/3760077534705/cantuccini-ital-passion;Cantuccini;Ital Passion;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits aux amandes;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/007/753/4705/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/376/007/753/4705/front.4.200.jpg;1490616079
3760077534712;http://world-fr.openfoodfacts.org/produit/3760077534712/canttuccini-dolcioso;Canttuccini;Dolcioso;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;;;1490644795
3760084210159;http://world-fr.openfoodfacts.org/produit/3760084210159/biscuits-craquants-saveur-citron-karelea;Biscuits craquants saveur citron;Karelea,Léa nature;;c;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits diététiques;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/008/421/0159/front.13.400.jpg;http://fr.openfoodfacts.org/images/products/376/008/421/0159/front.13.200.jpg;1503337652
3760084210210;http://world-fr.openfoodfacts.org/produit/3760084210210/biscuit-craquants-saveur-abricot-sans-sucres-karelea;Biscuit Craquants Saveur Abricot Sans Sucres;Karéléa,Léa Nature;Auchan;c;Biscuits diététiques,Biscuits secs;Biscuits;France;;;1497074062
3760086670302;http://world-fr.openfoodfacts.org/produit/3760086670302/veritables-biscuits-de-montbozon-biscuiterie-lanternier;Véritables biscuits de Montbozon;Biscuiterie Lanternier;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/376/008/667/0302/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/376/008/667/0302/front.8.200.jpg;1458785477
3760088720494;http://world-fr.openfoodfacts.org/produit/3760088720494/couronnes-d-anis-biscuiterie-d-azur;Couronnes D'Anis;Biscuiterie d'Azur;;d;Biscuits;Biscuits;France;;;1490386883
3760092217089;http://world-fr.openfoodfacts.org/produit/3760092217089/biscuits-petit-dejeuner-viadelice;Biscuits petit déjeuner ;Viadélice;U Express;d;Sugary snacks,Biscuits and cakes,Biscuits;Biscuits;France;;;1466423836
3760111200078;http://world-fr.openfoodfacts.org/produit/3760111200078/linstern-etoile-cannelle-maison-alsacienne-de-biscuiterie;Linstern - Étoile Cannelle;Maison Alsacienne De Biscuiterie;;c;Biscuits secs,Bredeles;Biscuits;France;;;1514665345
3760111202294;http://world-fr.openfoodfacts.org/produit/3760111202294/assortiment-de-sables-maison-alsacienne-de-biscuiterie;Assortiment de sablés;Maison alsacienne de biscuiterie;;d;Biscuits;Biscuits;France;;;1513198521
3760112141998;http://world-fr.openfoodfacts.org/produit/3760112141998/sables-pur-beurre-aux-oeufs-frais-pat-boul-de-provence;Sablés Pur Beurre aux Œufs Frais;Pat'Boul de  Provence;;e;Biscuits sablés;Biscuits;France;;;1512846050
