code;url;product_name;brands;stores;nutrition_grade_fr;categories;main_category_fr;countries_fr;image_url;image_small_url;last_modified_t;energy_100g;fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g
7622210245328;http://world-fr.openfoodfacts.org/produit/7622210245328/prince-gout-chocolat-lu;Prince goût chocolat;LU,Mondelèz International;U;d;en:sugary-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,fr:biscuits-fourres,fr:biscuits-fourres-chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/024/5328/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/762/221/024/5328/front_fr.9.200.jpg;1490273435;1955.0;17.5;68.0;32.0;4.2;6.5;0.570000000000001
7622210245342;http://world-fr.openfoodfacts.org/produit/7622210245342/prince-gout-vanille-lu;Prince goût Vanille;LU;Cora;d;Biscuits,Biscuits à la vanille;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/024/5342/front_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/762/221/024/5342/front_fr.7.200.jpg;1474181022;1975.0;17.0;72.0;35.0;2.5;5.3;0.55
7622210245366;http://world-fr.openfoodfacts.org/produit/7622210245366/prince-gout-lait-choco-lu;Prince Goût lait-choco;LU,Mondelēz;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/024/5366/front_fr.11.400.jpg;https://static.openfoodfacts.org/images/products/762/221/024/5366/front_fr.11.200.jpg;1443090001;1995.0;18.5;69.0;34.0;3.4;6.1;0.6
7622210245380;http://world-fr.openfoodfacts.org/produit/7622210245380/prince-gout-tout-choco-lu;Prince goût Tout Choco;Lu,Mondelez;Cora;d;Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/024/5380/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/762/221/024/5380/front_fr.9.200.jpg;1418748367;1940.0;17.5;66.5;33.5;5.2;7.0;0.56896
7622210245908;http://world-fr.openfoodfacts.org/produit/7622210245908/choco-pause-milka;Choco Pause;Milka,Mondelez;Leclerc;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/024/5908/front_fr.14.400.jpg;https://static.openfoodfacts.org/images/products/762/221/024/5908/front_fr.14.200.jpg;1495900659;2125.0;24.0;65.0;35.0;2.7;5.7;0.6
7622210255068;http://world-fr.openfoodfacts.org/produit/7622210255068/belvita-duo-fourre-fraise-yaourt-lu;BelVita Duo Fourré Fraise Yaourt;LU;Carrefour City;c;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:strawberry-biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/025/5068/front_fr.13.400.jpg;https://static.openfoodfacts.org/images/products/762/221/025/5068/front_fr.13.200.jpg;1518281361;1874.0;14.0;70.0;26.0;4.3;6.9;0.41
7622210268617;http://world-fr.openfoodfacts.org/produit/7622210268617/choco-moo-pocket-milka;Choco Moo Pocket;Milka;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/026/8617/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/762/221/026/8617/front_fr.6.200.jpg;1454052610;2115.0;21.0;71.0;33.0;2.0;6.6;0.70104
7622210275738;http://world-fr.openfoodfacts.org/produit/7622210275738/mikado-king-choco-chocolat-saveur-caramel-lu;Mikado King Choco chocolat saveur Caramel;LU,Mikado;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/027/5738/front_fr.5.400.jpg;https://static.openfoodfacts.org/images/products/762/221/027/5738/front_fr.5.200.jpg;1451147218;2115.0;26.0;59.0;40.0;5.2;5.8;0.4
7622210275844;http://world-fr.openfoodfacts.org/produit/7622210275844/belvita-crookie-abricots-5-cereales-completes-lu;Belvita Crookie Abricots & 5 céréales complètes;Lu,Belvita;;c;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/027/5844/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/762/221/027/5844/front_fr.9.200.jpg;1516617366;1675.0;9.1;66.0;24.0;12.0;7.6;0.63
7622210276353;http://world-fr.openfoodfacts.org/produit/7622210276353/belvita-crookie-noisettes-5-cereales-completes-lu;BelVita Crookie Noisettes & 5 céréales complètes;Lu;Cora;c;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/027/6353/front_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/762/221/027/6353/front_fr.10.200.jpg;1522577249;1753.0;12.0;63.0;19.0;12.0;8.7;0.57
7622210309747;http://world-fr.openfoodfacts.org/produit/7622210309747/brisures-de-biscuits-oreo;Brisures de biscuits;Oreo;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/030/9747/front_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/762/221/030/9747/front_fr.8.200.jpg;1458284908;1855.0;14.0;70.0;28.0;3.5;7.0;1.27
7622210317728;http://world-fr.openfoodfacts.org/produit/7622210317728/belvita-petit-dejeune-tartine-lu;Belvita - petit déjeuné Tartine;Lu;Leclerc;c;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/031/7728/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/762/221/031/7728/front_fr.9.200.jpg;1522403510;1929.0;16.0;69.0;26.0;4.9;7.2;0.4
7622210337115;http://world-fr.openfoodfacts.org/produit/7622210337115/belvita-crookie-chocolat-5-cereales-completes;Belvita Crookie Chocolat & 5 céréales complètes;Belvita;Auchan,Cora;c;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/033/7115/front_fr.34.400.jpg;https://static.openfoodfacts.org/images/products/762/221/033/7115/front_fr.34.200.jpg;1523464660;1745.0;12.0;63.0;23.0;12.0;8.0;0.6
7622210346629;http://world-fr.openfoodfacts.org/produit/7622210346629/granola-l-original-chocolat-au-lait-lu;Granola l'Original Chocolat au Lait;LU;;e;Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/034/6629/front_fr.5.400.jpg;https://static.openfoodfacts.org/images/products/762/221/034/6629/front_fr.5.200.jpg;1430075324;2090.0;24.0;63.0;29.0;3.3;7.0;1.18
7622210353016;http://world-fr.openfoodfacts.org/produit/7622210353016/mikado-chocolat-noir-lu;Mikado Chocolat Noir;LU,Mondelez;;e;Biscuits au chocolat noir;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/035/3016/front_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/762/221/035/3016/front_fr.12.200.jpg;1512404769;1946.0;18.0;66.0;32.0;5.7;6.6;0.68
7622210393821;http://world-fr.openfoodfacts.org/produit/7622210393821/belvita-duo-fourre-gout-chocolat-noisette-maxi-format-lu;BelVita Duo Fourré goût Chocolat Noisette (maxi format);LU;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/039/3821/front_fr.15.400.jpg;https://static.openfoodfacts.org/images/products/762/221/039/3821/front_fr.15.200.jpg;1511357927;1883.0;16.0;48.0;28.0;5.3;7.3;0.48
7622210400574;http://world-fr.openfoodfacts.org/produit/7622210400574/pepito-croc-sable-lu;Pépito croc sablé;Lu;;e;Biscuits au chocolat;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/040/0574/front_fr.34.400.jpg;https://static.openfoodfacts.org/images/products/762/221/040/0574/front_fr.34.200.jpg;1526099256;2167.0;26.0;63.0;29.0;3.0;5.6;0.35
7622210420244;http://world-fr.openfoodfacts.org/produit/7622210420244/mini-prince-sables-gout-chocolat;Mini Prince sablés goût chocolat;Prince;;e;Biscuits au chocolat,Biscuits fourrés;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/042/0244/front_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/762/221/042/0244/front_fr.7.200.jpg;1452624572;2140.0;25.0;63.0;29.0;3.4;6.1;0.6
7622210421968;http://world-fr.openfoodfacts.org/produit/7622210421968/petit-beurre-avec-tablette-de-chocolat-au-lait-lu;Petit beurre avec tablette de chocolat au lait;LU;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait,Petits beurres chocolat au lait;Biscuits;France;https://static.openfoodfacts.org/images/products/762/221/042/1968/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/762/221/042/1968/front_fr.9.200.jpg;1524866191;2092.0;24.0;65.0;40.0;2.6;6.5;0.6
